14.728226	15.253347	17.597503	23.650177	
14.755920	15.280392	17.690806	23.747130	
15.959072	16.367220	18.544663	24.631237	
16.240288	16.622529	18.548155	24.634842	
12.966978	13.711576	16.581534	22.589434	
14.600135	15.143044	17.780374	23.840136	
16.337224	16.713750	18.757603	24.850899	
16.013279	16.416397	18.509363	24.594793	
14.848910	15.362993	17.686018	23.742158	
17.545998	17.836104	19.575722	25.692160	
22.262295	22.364029	23.087274	29.267072	
21.614755	21.732468	22.552991	28.726017	
18.494760	18.730517	20.203572	26.335188	
17.966296	18.231002	19.831476	25.954348	
15.649801	16.085328	18.266416	24.343731	
18.508762	18.743794	20.192526	26.323893	
20.242511	20.402590	21.476092	27.632764	
19.030818	19.240304	20.536984	26.675855	
16.217082	16.599607	18.530905	24.617034	
16.104985	16.500655	18.638301	24.727869	
13.679560	14.335155	17.266101	23.305208	
16.692554	17.040939	18.822834	24.918129	
16.261813	16.644460	18.731728	24.824224	
15.510773	15.959565	18.359251	24.439716	
18.107368	18.345159	19.718106	25.838170	
17.657926	17.941051	19.625434	25.743151	
13.364357	13.996714	16.832040	22.851883	
14.006716	14.583704	17.168950	23.203897	
13.421769	14.071190	16.875126	22.896961	
13.434725	14.089132	16.921893	22.945870	
14.413991	14.949379	17.346084	23.388554	
13.706888	14.351315	17.086112	23.117445	
15.227433	15.657043	17.844494	23.906677	
17.009358	17.335226	19.150282	25.255196	
16.996935	17.323692	19.176057	25.281700	
13.131769	13.856568	16.866056	22.887473	
14.881481	15.375257	17.645222	23.699772	
15.782176	16.191994	18.242348	24.318836	
14.701657	15.233070	17.751753	23.810423	
13.788573	14.416853	17.074310	23.105122	
14.563443	15.110472	17.719669	23.777109	
15.600110	16.040098	18.256697	24.333679	
16.996325	17.320764	19.053150	25.155281	
13.644494	14.304845	17.332539	23.374444	
16.313910	16.692324	18.784848	24.878983	
16.854254	17.191222	19.086712	25.189811	
15.621528	16.059948	18.361352	24.441889	
14.762763	15.287278	17.806468	23.867219	
17.591785	17.879014	19.570079	25.686371	
14.619109	15.159866	17.791103	23.851272	
15.912937	16.325098	18.470691	24.554857	
18.209254	18.459751	19.898685	26.023190	
17.119050	17.437300	19.265132	25.373262	
16.877652	17.211131	18.983848	25.083958	
15.648427	16.084251	18.322477	24.401702	
13.270214	13.933222	16.812451	22.831383	
10.771634	11.924507	15.974592	21.950830	
12.329207	13.184820	16.601311	22.610177	
